h,SP500,recession_attn,FEDFUNDS,PAYEMS,INDPRO
0,13.639019997659863,-0.12544975555019078,-0.0523574146941283,0.005108629208923987,-0.17207463551183447
1,13.95193798058636,-0.16149684619904237,-0.028610389729451607,0.05521868688262595,-0.06231356205095712
2,12.976355023471935,-0.1352360884022781,0.02015100813670317,0.12333962556692168,0.25668892395118964
3,12.839624286731443,-0.09907805216825137,0.05216967461140519,0.19887931352857888,0.5009005462157241
4,12.746997364686983,-0.09217404197647727,0.07046548829170969,0.27842707496558766,0.6970231768514621
5,12.619342124882607,-0.083343890518851,0.0877823221265806,0.3589715097782099,0.8693359531948611
6,12.525492573576422,-0.07099790152552164,0.10314360089009102,0.4362747297146285,1.0269296004736101
7,12.403209003351785,-0.06267191761042136,0.11536476991295742,0.5098595895575159,1.163089793799469
8,12.269539308915634,-0.05506281504467421,0.1248982262500661,0.5790244346535913,1.2841521213159492
9,12.138348217283419,-0.04734311655548552,0.13174820918721108,0.6431705088137681,1.3917439142692982
10,12.000221694846218,-0.04059973148408352,0.13582795923970833,0.7021534063258873,1.4860725067611373
11,11.856088010399253,-0.034396589889480314,0.13734538200149354,0.7560132128971113,1.568658585792398
12,11.708688214766653,-0.028512348529620955,0.1364487060596018,0.8048069906006694,1.6406204387183954
13,11.557214608613565,-0.023084197042677244,0.13327438249830245,0.848711119274768,1.7026559239654564
14,11.402101292372947,-0.018050010877642856,0.1280064446511433,0.8879461729225204,1.7556290025136956
15,11.244283896427822,-0.013355468133972538,0.12082770790758568,0.9227512052677921,1.80032311023029
16,11.084174736673127,-0.009008678004835357,0.11191674333499273,0.9533853338410803,1.837422053303198
17,10.92231382716037,-0.004993983874109768,0.10145702005009723,0.9801170728121698,1.8675988240112609
18,10.759332792409536,-0.001293623626815642,0.08962886060479713,1.003214857294456,1.8914914798689582
19,10.595774922688468,0.0021000357618983115,0.07660725112430497,1.0229456009068651,1.9096953729217647
20,10.432174266327259,0.005197285649046287,0.06256249752855234,1.039571419395266,1.922777943392802
21,10.269059925153694,0.0080093923071617,0.047658631121778545,1.0533471384722062,1.9312768654349903
22,10.106924874112675,0.010546308582146667,0.03205250765557643,1.064519161470675,1.9356988439910463
23,9.946233785379837,0.012818478667003457,0.015893582416851793,1.0733244990458055,1.936522108491383
24,9.787424251409188,0.014836805661392727,-0.0006765415358926719,1.0799899935121329,1.9341967605736363
25,9.630901382986693,0.016612233130408747,-0.017524426442438196,1.0847319092257381,1.9291448989970867
26,9.477038155347968,0.018155952154116323,-0.034524935942689974,1.087755653935733,1.9217613872419153
27,9.326175696484038,0.019479389446818502,-0.05156134271766271,1.0892556100323605,1.9124143865891532
28,9.178622598206223,0.020594096651370387,-0.06852537412685691,1.089415083365875,1.9014458609338218
29,9.034655185358577,0.02151173002313286,-0.08531718745430142,1.0884063291321768,1.8891722230776409
30,8.894518033259173,0.022244007605016797,-0.10184530203885378,1.0863906381005084,1.875885001035634
31,8.758424460761491,0.02280264782232043,-0.11802648948513912,1.0835184788472658,1.8618515368778104
32,8.626557269759152,0.023199322328389272,-0.13378562345656647,1.0799296846770376,1.847315745829865
33,8.499069641014563,0.02344560927861376,-0.14905549631403936,1.0757536780072825,1.8324989154610634
34,8.37608611603338,0.02355294581165653,-0.16377660623452592,1.071109727720325,1.8176005404211975
35,8.25770369022383,0.023532585186341437,-0.17789691780777392,1.0661072346106755,1.80279919283095
36,8.14399299659876,0.023395557120680338,-0.19137159988369992,1.0608460408082476,1.7882534211718073
